,name,std_type,from_bus,to_bus,length_km,r_ohm_per_km,x_ohm_per_km,c_nf_per_km,max_i_ka,df,parallel,type,in_service,coords
169,43811459,,2027,600,0.004,0.1579,0.08,0.013817932201067487,0.396,1.0,1,cs,True,"[(554287.8636340001, 145522.293998), (554298.465, 145527.581)]"
170,44008902,,2279,1551,0.038,1.4662,0.09,0.023149809904275686,0.11,1.0,1,cs,True,"[(554290.176186, 145640.54697), (554309.838, 145626.645)]"
171,52931492,,2541,1995,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554306.0, 145544.0), (554306.126848, 145541.75357899998)]"
172,43895080,,1996,576,0.027,0.2238,0.082,0.0045043001950499624,0.255,1.0,1,cs,True,"[(554306.126848, 145541.75357899998), (554303.991, 145564.527)]"
173,43885612,,1422,576,0.014,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(554305.176, 145575.836), (554303.991, 145564.527)]"
174,127130361,,1267,1625,0.002,2.1181,0.105,0.01382273259439772,0.065,1.0,1,cs,True,"[(554299.816, 145575.934), (554297.538, 145576.064)]"
175,43914692,,1761,834,0.008,0.8409,0.086,0.006140710822281632,0.122,1.0,1,cs,True,"[(554343.21, 145561.43099999998), (554341.42, 145558.93099999998)]"
176,43879491,,1551,1282,0.003,1.3306,0.09,0.006900129764882415,0.093,1.0,1,cs,True,"[(554309.838, 145626.645), (554309.312, 145628.81900000002)]"
177,127130360,,1422,1267,0.003,2.1181,0.105,0.01382273259439772,0.065,1.0,1,cs,True,"[(554305.176, 145575.836), (554299.816, 145575.934)]"
178,44008903,,2276,1018,0.062,0.4932,0.083,0.01888407013430177,0.209,1.0,1,cs,True,"[(554290.637533, 145638.476302), (554307.326, 145622.362)]"
179,52105716,,3056,2282,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554286.0, 145634.0), (554287.885409, 145628.785214)]"
180,43967979,,2032,812,0.072,0.4932,0.083,0.01888407013430177,0.209,1.0,1,cs,True,"[(554351.93702, 145529.040648), (554377.167, 145534.071)]"
181,52931500,,3041,1996,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554306.0, 145544.0), (554306.126848, 145541.75357899998)]"
182,43825021,,1780,875,0.003,0.4476,0.09,0.011258042236110585,0.15,1.0,1,cs,True,"[(554291.45, 145532.098), (554296.698, 145533.456)]"
183,43876508,,1033,671,0.003,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(554331.839, 145566.807), (554328.837, 145569.608)]"
184,43826521,,2288,1009,0.042,0.2633,0.078,0.013817932201067487,0.319,1.0,1,cs,True,"[(554291.5601649999, 145634.33524400002), (554310.815, 145591.49599999998)]"
185,43966944,,1965,785,0.055,0.4932,0.083,0.01888407013430177,0.209,1.0,1,cs,True,"[(554328.250002, 146566.807617), (554278.081, 146576.24599999998)]"
186,43905675,,1067,785,0.013,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(554277.7660000001, 146583.72699999998), (554278.081, 146576.24599999998)]"
187,43966964,,521,2344,0.116,0.2633,0.078,0.013817932201067487,0.319,1.0,1,cs,True,"[(554144.124, 146674.973), (554189.6209229999, 146610.720098)]"
188,52937860,,3077,2344,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554197.0, 146608.0), (554189.6209229999, 146610.720098)]"
189,43903418,,1284,1727,0.003,2.1181,0.094,0.00691136629719886,0.075,1.0,1,cs,True,"[(554061.832, 146496.115), (554061.255, 146496.968)]"
190,43895114,,1284,1764,0.03,0.2238,0.082,0.0045043001950499624,0.255,1.0,1,cs,True,"[(554061.832, 146496.115), (554084.11, 146511.314)]"
191,43923788,,1841,1764,0.032,0.2384,0.078,0.004118756857055117,0.261,1.0,1,cs,True,"[(554104.134854, 146525.17744600002), (554084.11, 146511.314)]"
192,43885515,,1423,681,0.032,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(554223.909, 146552.981), (554220.494, 146552.833)]"
193,43885892,,1366,681,0.007,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(554229.316, 146550.197), (554220.494, 146552.833)]"
194,43884869,,1627,1045,0.01,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(554285.329, 146453.2), (554294.464, 146457.461)]"
195,43824841,,606,1045,0.013,0.4476,0.09,0.011258042236110585,0.15,1.0,1,cs,True,"[(554307.9010000001, 146457.19199999998), (554294.464, 146457.461)]"
196,43906496,,1552,1535,0.014,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(554223.596, 146589.369), (554222.6329999999, 146586.055)]"
197,43966956,,2342,1535,0.045,0.9266,0.086,0.02060124821589481,0.149,1.0,1,cs,True,"[(554201.1550220001, 146602.072794), (554222.6329999999, 146586.055)]"
198,43914165,,1194,955,0.018,0.8409,0.086,0.006140710822281632,0.122,1.0,1,cs,True,"[(554153.65, 146629.15), (554157.966, 146631.2)]"
199,43966962,,2340,955,0.063,0.4932,0.083,0.01888407013430177,0.209,1.0,1,cs,True,"[(554191.267846, 146609.485373), (554157.966, 146631.2)]"
200,43886183,,1157,1627,0.015,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(554276.4839999999, 146449.074), (554285.329, 146453.2)]"
201,43825281,,667,1627,0.006,0.4476,0.09,0.011258042236110585,0.15,1.0,1,cs,True,"[(554287.618, 146447.952), (554285.329, 146453.2)]"
202,43884658,,1157,1130,0.02,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(554276.4839999999, 146449.074), (554261.385, 146442.999)]"
203,43965528,,2575,1130,0.022,0.2466,0.082,0.015110841974070288,0.308,1.0,1,cs,True,"[(554243.0, 146440.0), (554261.385, 146442.999)]"
204,43939533,,1975,518,0.029,1.4662,0.09,0.023149809904275686,0.11,1.0,1,cs,True,"[(554158.713624, 146531.972782), (554157.212, 146519.533)]"
205,43966953,,1964,1638,0.033,0.9266,0.086,0.02060124821589481,0.149,1.0,1,cs,True,"[(554328.250001, 146564.81957999998), (554301.129, 146581.024)]"
206,43966963,,2341,1202,0.027,0.4932,0.083,0.01888407013430177,0.209,1.0,1,cs,True,"[(554192.91617, 146608.24959700002), (554197.6170000001, 146583.44400000002)]"
207,43848956,,1212,1202,0.035,0.4476,0.09,0.011258042236110585,0.15,1.0,1,cs,True,"[(554168.922, 146581.441), (554197.6170000001, 146583.44400000002)]"
208,137936834,,3064,2125,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554113.0, 146717.0), (554115.3760520001, 146717.328709)]"
209,43894108,,1097,1284,0.015,0.2238,0.082,0.0045043001950499624,0.255,1.0,1,cs,True,"[(554046.519, 146485.756), (554061.832, 146496.115)]"
210,43885464,,1097,909,0.037,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(554046.519, 146485.756), (554015.256, 146464.39800000002)]"
211,43939273,,1649,909,0.002,4.71,0.12,0.02573240793725066,0.05,1.0,1,cs,True,"[(554019.07, 146457.82), (554015.256, 146464.39800000002)]"
212,43923366,,2419,1142,0.052,0.2384,0.078,0.004118756857055117,0.261,1.0,1,cs,True,"[(554260.494381, 146544.248556), (554205.603, 146543.108)]"
213,43924236,,1979,1142,0.053,0.2384,0.078,0.004118756857055117,0.261,1.0,1,cs,True,"[(554174.153423, 146533.486029), (554205.603, 146543.108)]"
214,52086125,,2579,2423,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554255.0, 146544.0), (554260.494381, 146544.248556)]"
215,43892167,,538,806,0.012,0.4932,0.083,0.01888407013430177,0.209,1.0,1,cs,True,"[(554167.449, 146546.015), (554171.565, 146538.458)]"
216,43892129,,1981,806,0.006,0.4932,0.083,0.01888407013430177,0.209,1.0,1,cs,True,"[(554172.029356, 146533.41630399998), (554171.565, 146538.458)]"
217,43885863,,1658,632,0.04,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(554208.855, 146545.258), (554213.009, 146571.81900000002)]"
218,43907461,,1795,632,0.007,0.2466,0.082,0.015110841974070288,0.308,1.0,1,cs,True,"[(554208.411, 146581.386), (554213.009, 146571.81900000002)]"
219,43894417,,2552,1344,0.001,0.2238,0.082,0.0045043001950499624,0.255,1.0,1,cs,True,"[(553992.0, 146424.0), (553998.439, 146432.54)]"
220,44038279,,2421,562,0.005,1.3306,0.09,0.006900129764882415,0.093,1.0,1,cs,True,"[(554260.494381, 146544.248556), (554258.6429999999, 146531.309)]"
221,52086085,,2568,2418,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554255.0, 146544.0), (554260.494381, 146544.248556)]"
222,52937804,,3065,1965,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554326.0, 146562.0), (554328.250002, 146566.807617)]"
223,52937844,,3066,2342,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554197.0, 146608.0), (554201.1550220001, 146602.072794)]"
224,43965531,,2570,738,0.07,0.4932,0.083,0.01888407013430177,0.209,1.0,1,cs,True,"[(554243.0, 146440.0), (554235.025, 146463.863)]"
225,52895692,,2581,1981,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554167.0, 146531.0), (554172.029356, 146533.41630399998)]"
226,43892162,,1974,1756,0.006,0.4932,0.083,0.01888407013430177,0.209,1.0,1,cs,True,"[(554169.90705, 146533.34663800002), (554169.558, 146538.638)]"
227,43966955,,2346,1966,0.149,0.2633,0.078,0.013817932201067487,0.319,1.0,1,cs,True,"[(554197.85898, 146604.543891), (554328.250002, 146568.795898)]"
228,52937812,,2565,1966,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554326.0, 146562.0), (554328.250002, 146568.795898)]"
229,52882980,,3071,1843,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554109.0, 146522.0), (554102.992831, 146526.866085)]"
230,52889620,,3033,2552,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553992.0, 146424.0), (553992.0, 146424.0)]"
231,137940256,,2125,1767,0.06,0.245,0.071,3.1830988618379066,0.281,1.0,1,cs,True,"[(554115.3760520001, 146717.328709), (554146.039, 146675.547)]"
232,43922557,,2423,842,0.052,0.2384,0.078,0.004118756857055117,0.261,1.0,1,cs,True,"[(554260.494381, 146544.248556), (554295.345, 146547.09900000002)]"
233,43851526,,1209,842,0.005,3.5639,0.112,0.018421777081068968,0.05,1.0,1,cs,True,"[(554293.23, 146543.957), (554295.345, 146547.09900000002)]"
234,43879828,,1489,859,0.001,1.3306,0.09,0.006900129764882415,0.093,1.0,1,cs,True,"[(554058.531, 146500.995), (554057.154, 146503.03)]"
235,43922477,,2418,1093,0.037,0.2384,0.078,0.004118756857055117,0.261,1.0,1,cs,True,"[(554260.494381, 146544.248556), (554229.448, 146548.174)]"
236,43884534,,1429,1093,0.008,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(554211.209, 146547.36800000002), (554229.448, 146548.174)]"
237,43905152,,1727,1489,0.007,2.1181,0.094,0.00691136629719886,0.075,1.0,1,cs,True,"[(554061.255, 146496.968), (554058.531, 146500.995)]"
238,43906836,,1468,1437,0.031,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(554145.4839999999, 146582.351), (554121.064, 146581.80800000002)]"
239,43905773,,1468,1291,0.009,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(554145.4839999999, 146582.351), (554145.083, 146585.72699999998)]"
240,43848246,,1468,1212,0.025,0.4476,0.09,0.011258042236110585,0.15,1.0,1,cs,True,"[(554145.4839999999, 146582.351), (554168.922, 146581.441)]"
241,43848988,,1066,1212,0.013,0.4476,0.09,0.011258042236110585,0.15,1.0,1,cs,True,"[(554168.9, 146586.449), (554168.922, 146581.441)]"
242,52043547,,2560,1974,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554167.0, 146531.0), (554169.90705, 146533.34663800002)]"
243,52895684,,2571,1980,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554167.0, 146531.0), (554159.289014, 146532.998093)]"
244,43906137,,1638,1105,0.011,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(554301.129, 146581.024), (554301.039, 146583.032)]"
245,43939285,,859,1179,0.009,4.71,0.12,0.02573240793725066,0.05,1.0,1,cs,True,"[(554057.154, 146503.03), (554053.315, 146508.84699999998)]"
246,43939275,,866,1398,0.015,4.71,0.12,0.02573240793725066,0.05,1.0,1,cs,True,"[(554189.394, 146522.06900000002), (554181.011, 146527.726)]"
247,43939202,,1076,1398,0.008,2.1181,0.105,0.01382273259439772,0.065,1.0,1,cs,True,"[(554179.845, 146530.021), (554181.011, 146527.726)]"
248,52850980,,2553,2554,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554243.0, 146440.0), (554243.0, 146440.0)]"
249,43965544,,2572,2554,0.106,0.2633,0.078,0.013817932201067487,0.319,1.0,1,cs,True,"[(554228.0, 146529.0), (554243.0, 146440.0)]"
250,43965546,,2562,613,0.01,0.2633,0.078,0.013817932201067487,0.319,1.0,1,cs,True,"[(554228.0, 146529.0), (554212.701, 146529.22)]"
251,43924651,,2420,613,0.096,0.2384,0.078,0.004118756857055117,0.261,1.0,1,cs,True,"[(554260.494381, 146544.248556), (554212.701, 146529.22)]"
252,43825137,,572,1157,0.008,0.4476,0.09,0.011258042236110585,0.15,1.0,1,cs,True,"[(554278.814, 146443.973), (554276.4839999999, 146449.074)]"
253,43923689,,842,1736,0.001,0.2384,0.078,0.004118756857055117,0.261,1.0,1,cs,True,"[(554295.345, 146547.09900000002), (554299.848, 146547.30800000002)]"
254,43904404,,796,701,0.006,2.1181,0.094,0.00691136629719886,0.075,1.0,1,cs,True,"[(554137.677, 146534.831), (554137.136, 146525.935)]"
255,52086101,,2582,2420,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554255.0, 146544.0), (554260.494381, 146544.248556)]"
256,43852995,,938,1603,0.011,1.3306,0.09,0.006900129764882415,0.093,1.0,1,cs,True,"[(554385.081, 146592.325), (554382.654, 146594.878)]"
257,43881722,,1356,1603,0.019,1.3306,0.09,0.006900129764882415,0.093,1.0,1,cs,True,"[(554368.589, 146584.196), (554382.654, 146594.878)]"
258,52946236,,3075,2558,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554228.0, 146529.0), (554228.0, 146529.0)]"
259,43907252,,1618,709,0.007,0.2466,0.082,0.015110841974070288,0.308,1.0,1,cs,True,"[(554214.986, 146571.517), (554209.23, 146583.21)]"
260,43876565,,1618,1429,0.041,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(554214.986, 146571.517), (554211.209, 146547.36800000002)]"
261,52937820,,3076,1967,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554326.0, 146562.0), (554328.25, 146560.843018)]"
262,43906372,,1547,1592,0.019,0.9266,0.086,0.02060124821589481,0.149,1.0,1,cs,True,"[(554109.826, 146552.182), (554116.753, 146541.193)]"
263,43884027,,874,1592,0.005,0.9266,0.086,0.02060124821589481,0.149,1.0,1,cs,True,"[(554111.968, 146530.335), (554116.753, 146541.193)]"
264,43843402,,1149,538,0.005,0.4476,0.083,0.005628921575691713,0.174,1.0,1,cs,True,"[(554164.7779999999, 146546.914), (554167.449, 146546.015)]"
265,43906189,,1645,1246,0.01,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(554129.754, 146495.973), (554121.2289999999, 146491.99300000002)]"
266,43824855,,1029,1246,0.023,0.4476,0.09,0.011258042236110585,0.15,1.0,1,cs,True,"[(554108.191, 146508.885), (554121.2289999999, 146491.99300000002)]"
267,43883991,,1839,874,0.027,0.9266,0.086,0.02060124821589481,0.149,1.0,1,cs,True,"[(554107.869386, 146527.68810899998), (554111.968, 146530.335)]"
268,44002304,,1843,1166,0.03,0.4932,0.083,0.01888407013430177,0.209,1.0,1,cs,True,"[(554102.992831, 146526.866085), (554089.7239999999, 146517.611)]"
269,44002305,,1773,1166,0.04,0.4932,0.083,0.01888407013430177,0.209,1.0,1,cs,True,"[(554065.853, 146551.85), (554089.7239999999, 146517.611)]"
270,170226797,,1720,959,0.025,0.9266,0.086,0.02060124821589481,0.149,1.0,1,cs,True,"[(554192.147, 146480.00699999998), (554195.5229999999, 146490.61800000002)]"
271,43965548,,2561,959,0.075,0.9266,0.086,0.02060124821589481,0.149,1.0,1,cs,True,"[(554228.0, 146529.0), (554195.5229999999, 146490.61800000002)]"
272,43906029,,1092,918,0.011,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(554253.67, 146585.97), (554252.443, 146576.839)]"
273,43966957,,2343,918,0.082,0.4932,0.083,0.01888407013430177,0.209,1.0,1,cs,True,"[(554199.50654, 146603.30868800002), (554252.443, 146576.839)]"
274,52076055,,2564,1975,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554167.0, 146531.0), (554158.713624, 146531.972782)]"
275,43923004,,1980,1842,0.083,0.2384,0.078,0.004118756857055117,0.261,1.0,1,cs,True,"[(554159.289014, 146532.998093), (554106.729996, 146529.372854)]"
276,52882972,,2557,1842,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554109.0, 146522.0), (554106.729996, 146529.372854)]"
277,43942539,,1977,796,0.047,1.4662,0.09,0.023149809904275686,0.11,1.0,1,cs,True,"[(554161.412154, 146533.067786), (554137.677, 146534.831)]"
278,52914356,,3079,2130,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554113.0, 146717.0), (554116.3145880001, 146715.575088)]"
279,52946228,,3081,2561,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554228.0, 146529.0), (554228.0, 146529.0)]"
280,52741733,,3080,1840,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554109.0, 146522.0), (554110.149369, 146524.31684100002)]"
281,52946268,,2569,2562,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554228.0, 146529.0), (554228.0, 146529.0)]"
282,43922882,,2422,801,0.037,0.2384,0.078,0.004118756857055117,0.261,1.0,1,cs,True,"[(554260.494381, 146544.248556), (554229.566, 146546.218)]"
283,43851546,,1595,868,0.002,3.5639,0.112,0.018421777081068968,0.05,1.0,1,cs,True,"[(554121.427, 146523.915), (554118.8489999999, 146527.74300000002)]"
284,43940660,,1840,868,0.014,1.4662,0.09,0.023149809904275686,0.11,1.0,1,cs,True,"[(554110.149369, 146524.31684100002), (554118.8489999999, 146527.74300000002)]"
285,43965547,,2566,1298,0.065,0.4932,0.083,0.01888407013430177,0.209,1.0,1,cs,True,"[(554228.0, 146529.0), (554207.2220000001, 146497.638)]"
286,43848399,,1566,1298,0.004,0.4476,0.09,0.011258042236110585,0.15,1.0,1,cs,True,"[(554209.948, 146494.509), (554207.2220000001, 146497.638)]"
287,43891985,,1844,1029,0.006,0.4932,0.083,0.01888407013430177,0.209,1.0,1,cs,True,"[(554108.705121, 146518.419678), (554108.191, 146508.885)]"
288,43892205,,1756,1745,0.012,0.4932,0.083,0.01888407013430177,0.209,1.0,1,cs,True,"[(554169.558, 146538.638), (554162.933, 146543.842)]"
289,43842899,,1539,1745,0.005,0.4476,0.083,0.005628921575691713,0.174,1.0,1,cs,True,"[(554162.792, 146546.876), (554162.933, 146543.842)]"
290,52937796,,3083,1964,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554326.0, 146562.0), (554328.250001, 146564.81957999998)]"
291,210781649,,2583,519,0.04,0.9266,0.086,0.02060124821589481,0.149,1.0,1,cs,True,"[(554228.0, 146529.0), (554211.369, 146516.136)]"
292,210781650,,650,519,0.005,0.9266,0.086,0.02060124821589481,0.149,1.0,1,cs,True,"[(554210.2829999999, 146515.585), (554211.369, 146516.136)]"
293,43885718,,2137,1428,0.076,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(554456.240704, 146550.795682), (554386.378, 146542.935)]"
294,43884613,,1277,1428,0.043,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(554355.338, 146565.529), (554386.378, 146542.935)]"
295,52147604,,2563,1977,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554167.0, 146531.0), (554161.412154, 146533.067786)]"
296,52946252,,3069,2566,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554228.0, 146529.0), (554228.0, 146529.0)]"
297,52043555,,3084,1839,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554109.0, 146522.0), (554107.869386, 146527.68810899998)]"
298,137940251,,2130,521,0.06,0.245,0.071,3.1830988618379066,0.281,1.0,1,cs,True,"[(554116.3145880001, 146715.575088), (554144.124, 146674.973)]"
299,52937788,,3068,1963,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554326.0, 146562.0), (554328.25, 146562.831299)]"
300,43885298,,909,1177,0.018,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(554015.256, 146464.39800000002), (554002.938, 146455.369)]"
301,43884612,,1344,1177,0.022,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(553998.439, 146432.54), (554002.938, 146455.369)]"
302,52850996,,3062,2570,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554243.0, 146440.0), (554243.0, 146440.0)]"
303,52882988,,3072,1844,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554109.0, 146522.0), (554108.705121, 146518.419678)]"
304,43943475,,1978,1466,0.005,1.4662,0.09,0.023149809904275686,0.11,1.0,1,cs,True,"[(554173.728847, 146528.969668), (554174.529, 146520.655)]"
305,43940135,,1976,1076,0.007,1.4662,0.09,0.023149809904275686,0.11,1.0,1,cs,True,"[(554175.249467, 146531.15159300002), (554179.845, 146530.021)]"
306,52925020,,3094,2137,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554454.0, 146551.0), (554456.240704, 146550.795682)]"
307,52086117,,2577,2422,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554255.0, 146544.0), (554260.494381, 146544.248556)]"
308,52432122,,3095,1978,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554167.0, 146531.0), (554173.728847, 146528.969668)]"
309,43966958,,709,2345,0.023,0.2633,0.078,0.013817932201067487,0.319,1.0,1,cs,True,"[(554209.23, 146583.21), (554196.21127, 146605.779207)]"
310,52937868,,2578,2345,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554197.0, 146608.0), (554196.21127, 146605.779207)]"
311,52946244,,3067,2572,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554228.0, 146529.0), (554228.0, 146529.0)]"
312,43966968,,1767,1795,0.12,0.2633,0.078,0.013817932201067487,0.319,1.0,1,cs,True,"[(554146.039, 146675.547), (554208.411, 146581.386)]"
313,52937836,,3092,2341,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554197.0, 146608.0), (554192.91617, 146608.24959700002)]"
314,52937876,,3060,2346,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554197.0, 146608.0), (554197.85898, 146604.543891)]"
315,52086077,,2551,2417,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554255.0, 146544.0), (554260.494381, 146544.248556)]"
316,43886308,,1045,1011,0.056,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(554294.464, 146457.461), (554333.3489999999, 146487.256)]"
317,109208451,,1177,1543,0.002,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(554002.938, 146455.369), (554007.119, 146448.225)]"
