[GENERAL]
DATE=March 15, 2017 at 16:18:13
CYME_VERSION=7.20
CYMDIST_REVISION=05

[SI]

[CABLE]
FORMAT_CABLE=ID,R1,R0,X1,X0,B1,B0,Amps,Amps_1,Amps_2,Amps_3,Amps_4,WithstandRating,FailRate,TmpFailRate,MajorRepairTime,MinorRepairTime,MajorFailureProportion,RatedLevel,PositiveSequenceShuntConductance,ZeroSequenceShuntConductance,LockImpedance,Manufacturer,Standard,CableType,NumberOfGroundingConductors,ArmorOuterDiameter,OverallDiameter,ConcentricNeutralBeforeSheath,UserDefinedImpedances,Frequency,Temperature,ImpedancesNote,Favorite,Flags,Comments
MT/BT-GRASSOT-3781,2,1,250.000000,0,17.800000,0.420000,3.980000,3.980000,8.000000,20.000000,30.000000,5.625000,5.625000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,1.100000,1.100000,4.600000,4.600000,1,250.000000,250.000000,250.000000,250.000000,0.534000,,,,,,107,11,0,0,0,
BIT 20/13 KV-CENTRE-10625,2,1,400.000000,0,21.000000,0.420000,4.000000,4.000000,8.000000,20.000000,30.000000,4.903000,4.903000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,0.950000,0.950000,4.000000,4.000000,1,400.000000,400.000000,400.000000,400.000000,0.421000,,,,,,107,5,0,0,0,
MT/BT-CLIETTES-2532,2,1,250.000000,0,21.000000,0.420000,3.620000,3.620000,8.000000,20.000000,30.000000,4.010000,4.010000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,2,1.190000,1.190000,2.500000,2.500000,1,250.000000,250.000000,250.000000,250.000000,0.502000,,,,,,107,11,0,0,0,
MT/BT-NOVASSALLES-4645,2,1,400.000000,0,10.600000,0.420000,4.080000,4.080000,8.000000,20.000000,30.000000,5.883000,5.883000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,1.200000,1.200000,4.810000,4.810000,1,400.000000,400.000000,400.000000,400.000000,0.276000,,,,,,107,5,0,0,0,
MT/BT-6904,2,1,250.000000,0,10.600000,0.420000,4.100000,4.100000,8.000000,20.000000,30.000000,3.097000,3.097000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,3,1.190000,1.190000,2.530000,5.050000,1,250.000000,250.000000,250.000000,250.000000,0.615000,,,,,,107,5,0,0,0,
MT/BT-GRANDE SALLE-2429,2,1,250.000000,0,21.000000,0.420000,3.620000,3.620000,8.000000,20.000000,30.000000,4.022000,4.022000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,2,1.190000,1.190000,2.500000,2.500000,1,250.000000,250.000000,250.000000,250.000000,0.510000,,,,,,107,11,0,0,0,
MT/BT-LA CROIX-3917,2,1,160.000000,0,21.000000,0.420000,3.920000,3.920000,8.000000,20.000000,30.000000,3.376000,3.376000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,2,1.190000,1.190000,2.380000,2.380000,1,160.000000,160.000000,160.000000,160.000000,0.255000,,,,,,107,11,0,0,0,
MT/BT-MOULIN-4322,2,1,100.000000,0,17.800000,0.420000,3.700000,3.700000,8.000000,20.000000,30.000000,3.263000,3.263000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,1.150000,1.150000,4.590000,4.590000,1,100.000000,100.000000,100.000000,100.000000,0.173000,,,,,,107,11,0,0,0,
BIT 20/10 KV-JOLIMONT-5413,2,1,400.000000,0,21.000000,0.420000,3.920000,3.920000,8.000000,20.000000,30.000000,4.960000,4.960000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,3,1.180000,1.180000,2.380000,4.760000,1,400.000000,400.000000,400.000000,400.000000,0.443000,,,,,,107,11,0,0,0,
MT/BT-6495,2,1,630.000000,0,0.000000,0.420000,4.790000,4.790000,8.000000,20.000000,30.000000,4.929000,4.929000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,3,1.190000,1.190000,2.560000,5.130000,1,630.000000,630.000000,630.000000,630.000000,1.075000,,,,,,107,5,0,0,0,
MT/BT-1245,2,1,250.000000,0,0.000000,0.420000,4.050000,4.050000,8.000000,20.000000,30.000000,2.596000,2.596000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,3,45.950000,45.950000,3.010000,6.020000,1,250.000000,250.000000,250.000000,250.000000,0.700000,,,,,,107,1,0,0,0,
MT/BT-EGLISE-4371,2,1,250.000000,0,17.800000,0.420000,4.070000,4.070000,8.000000,20.000000,30.000000,3.675000,3.675000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,1.150000,1.150000,4.590000,4.590000,1,250.000000,250.000000,250.000000,250.000000,0.408000,,,,,,107,11,0,0,0,
MT/BT-DESSUS-2785,2,1,160.000000,0,17.800000,0.420000,4.000000,4.000000,8.000000,20.000000,30.000000,4.485000,4.485000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,1.100000,1.100000,4.600000,4.600000,1,160.000000,160.000000,160.000000,160.000000,0.356000,,,,,,107,11,0,0,0,
MT/BT-SCIERIE-3977,2,1,250.000000,0,21.000000,0.420000,3.990000,3.990000,8.000000,20.000000,30.000000,3.988000,3.988000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,2,1.190000,1.190000,2.380000,2.380000,1,250.000000,250.000000,250.000000,250.000000,0.392000,,,,,,107,11,0,0,0,
MT/BT-HÔPITAL-5327,2,1,400.000000,0,21.000000,0.420000,3.850000,3.850000,8.000000,20.000000,30.000000,4.912000,4.912000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,3,1.180000,1.180000,2.380000,4.760000,1,400.000000,400.000000,400.000000,400.000000,0.451000,,,,,,107,11,0,0,0,
MT/BT-1698,2,1,160.000000,0,0.000000,0.420000,4.200000,4.200000,8.000000,20.000000,30.000000,2.202000,2.202000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,3,47.350000,47.350000,3.100000,6.200000,1,160.000000,160.000000,160.000000,160.000000,0.403000,,,,,,107,1,0,0,0,
MT/BT-CORBET-4361,2,1,160.000000,0,13.600000,0.420000,4.060000,4.060000,8.000000,20.000000,30.000000,2.748000,2.748000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,3,0.920000,0.920000,1.870000,3.730000,1,160.000000,160.000000,160.000000,160.000000,0.313000,,,,,,107,11,0,0,0,
BIT 20/13 KV-CH.DU BOCHET 13-3295,2,1,250.000000,0,21.000000,0.420000,3.680000,3.680000,8.000000,20.000000,30.000000,4.891000,4.891000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,0.950000,0.950000,4.000000,4.000000,1,250.000000,250.000000,250.000000,250.000000,0.605000,,,,,,107,11,0,0,0,
BIT 20/13 KV-VIEUX MOULINS-10558,2,1,630.000000,0,21.000000,0.420000,4.440000,4.440000,8.000000,20.000000,30.000000,6.532000,6.532000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,0.950000,0.950000,4.000000,4.000000,1,630.000000,630.000000,630.000000,630.000000,0.618000,,,,,,107,5,0,0,0,
BIT 20/10 KV-PRAUTCHAY-5983,2,1,400.000000,0,21.000000,0.420000,3.860000,3.860000,8.000000,20.000000,30.000000,4.839000,4.839000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,1.190000,1.190000,4.760000,4.760000,1,400.000000,400.000000,400.000000,400.000000,0.516000,,,,,,107,11,0,0,0,
MT/BT-2732,2,1,250.000000,0,17.800000,0.420000,4.300000,4.300000,8.000000,20.000000,30.000000,5.134000,5.134000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,1.100000,1.100000,4.600000,4.600000,1,250.000000,250.000000,250.000000,250.000000,0.401000,,,,,,107,11,0,0,0,
MT/BT-BURSINEL-4183,2,1,400.000000,0,21.000000,0.420000,4.830000,4.830000,8.000000,20.000000,30.000000,5.334000,5.334000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,2,1.190000,1.190000,2.380000,2.380000,1,400.000000,400.000000,400.000000,400.000000,0.436000,,,,,,107,11,0,0,0,
MT/BT-CHÂTELAINE-2349,2,1,400.000000,0,21.000000,0.420000,4.260000,4.260000,8.000000,20.000000,30.000000,4.287000,4.287000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,2,1.190000,1.190000,2.500000,2.500000,1,400.000000,400.000000,400.000000,400.000000,0.582000,,,,,,107,11,0,0,0,
MT/BT-CENTRE COMMERCIAL 3-5391,2,1,400.000000,0,21.000000,0.420000,3.670000,3.670000,8.000000,20.000000,30.000000,4.637000,4.637000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,3,1.180000,1.180000,2.380000,4.760000,1,400.000000,400.000000,400.000000,400.000000,0.441000,,,,,,107,11,0,0,0,
BIT 20/13 KV-RTE DE SORGE 2-2974,2,1,630.000000,0,21.000000,0.420000,4.510000,4.510000,8.000000,20.000000,30.000000,7.543000,7.543000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,0.950000,0.950000,4.000000,4.000000,1,630.000000,630.000000,630.000000,630.000000,0.959000,,,,,,107,11,0,0,0,
MT/BT-MILIQUETTE-1593,2,1,100.000000,0,17.800000,0.420000,4.040000,4.040000,8.000000,20.000000,30.000000,2.000000,2.000000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,3,1.100000,1.100000,2.410000,4.820000,1,100.000000,100.000000,100.000000,100.000000,0.306000,,,,,,107,11,0,0,0,
MT/BT-VILLAGE-2725,2,1,250.000000,0,21.000000,0.420000,4.290000,4.290000,8.000000,20.000000,30.000000,5.194000,5.194000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,2,1.190000,1.190000,2.500000,2.500000,1,250.000000,250.000000,250.000000,250.000000,0.392000,,,,,,107,11,0,0,0,
BIT 20/13 KV-CH.NEUF 5-3086,2,1,400.000000,0,21.000000,0.420000,4.330000,4.330000,8.000000,20.000000,30.000000,4.444000,4.444000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,0.950000,0.950000,4.000000,4.000000,1,400.000000,400.000000,400.000000,400.000000,0.569000,,,,,,107,11,0,0,0,
BIT 20/10 KV-PROPRÈSE-5306,2,1,250.000000,0,21.000000,0.420000,3.870000,3.870000,8.000000,20.000000,30.000000,2.932000,2.932000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,3,1.180000,1.180000,2.380000,4.760000,1,250.000000,250.000000,250.000000,250.000000,0.420000,,,,,,107,11,0,0,0,
MT/BT-LES BARBILLES-4067,2,1,100.000000,0,21.000000,0.420000,3.900000,3.900000,8.000000,20.000000,30.000000,4.105000,4.105000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,2,1.190000,1.190000,2.380000,2.380000,1,100.000000,100.000000,100.000000,100.000000,0.224000,,,,,,107,11,0,0,0,
MT/BT-2008,2,1,630.000000,0,0.000000,0.420000,4.540000,4.540000,8.000000,20.000000,30.000000,6.240000,6.240000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,3,1.100000,1.100000,2.410000,4.820000,1,630.000000,630.000000,630.000000,630.000000,1.033000,,,,,,107,11,0,0,0,
MT/BT-EGUECHAUDENS-3683,2,1,630.000000,0,21.000000,0.420000,4.580000,4.580000,8.000000,20.000000,30.000000,6.071000,6.071000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,2,1.190000,1.190000,2.500000,2.500000,1,630.000000,630.000000,630.000000,630.000000,0.716000,,,,,,107,11,0,0,0,
BIT 10/6 KV-FEYDEY-5082,2,1,250.000000,0,10.600000,0.420000,3.760000,3.760000,8.000000,20.000000,30.000000,3.026000,3.026000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,3,1.190000,1.190000,2.400000,4.810000,1,250.000000,250.000000,250.000000,250.000000,0.389000,,,,,,107,5,0,0,0,
MT/BT-RENNAZ 1-2452,2,1,250.000000,0,21.000000,0.420000,3.620000,3.620000,8.000000,20.000000,30.000000,4.028000,4.028000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,2,1.190000,1.190000,2.500000,2.500000,1,250.000000,250.000000,250.000000,250.000000,0.492000,,,,,,107,11,0,0,0,
MT/BT-REPENTANCE-3765,2,1,100.000000,0,21.000000,0.420000,3.940000,3.940000,8.000000,20.000000,30.000000,4.004000,4.004000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,2,1.190000,1.190000,2.500000,2.500000,1,100.000000,100.000000,100.000000,100.000000,0.222000,,,,,,107,11,0,0,0,
MT/BT-GARE-7246,2,1,400.000000,0,21.000000,0.420000,3.800000,3.800000,8.000000,20.000000,30.000000,4.830000,4.830000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,1.190000,1.190000,4.760000,4.760000,1,400.000000,400.000000,400.000000,400.000000,0.402000,,,,,,107,11,0,0,0,
BIT 20/10 KV-TORGON 1-7054,2,1,400.000000,0,10.600000,0.420000,4.090000,4.090000,8.000000,20.000000,30.000000,4.709000,4.709000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,1.190000,1.190000,4.760000,4.760000,1,400.000000,400.000000,400.000000,400.000000,0.478000,,,,,,107,11,0,0,0,
MT/BT-SOUS-CHEZ-TROPPET-2941,2,1,400.000000,0,21.000000,0.420000,4.510000,4.510000,8.000000,20.000000,30.000000,4.691000,4.691000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,2,1.190000,1.190000,2.500000,2.500000,1,400.000000,400.000000,400.000000,400.000000,0.602000,,,,,,107,11,0,0,0,
MT/BT-VILLAGE-3884,2,1,630.000000,0,21.000000,0.420000,4.510000,4.510000,8.000000,20.000000,30.000000,5.821000,5.821000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,2,1.190000,1.190000,2.380000,2.380000,1,630.000000,630.000000,630.000000,630.000000,0.634000,,,,,,107,11,0,0,0,
MT/BT-SÉPEY-4450,2,1,50.000000,0,17.800000,0.420000,3.880000,3.880000,8.000000,20.000000,30.000000,1.834000,1.834000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,1.150000,1.150000,4.590000,4.590000,1,50.000000,50.000000,50.000000,50.000000,0.119000,,,,,,107,11,0,0,0,
BIT 20/13 KV-ROSIÈRE-4663,2,1,400.000000,0,21.000000,0.420000,3.880000,3.880000,8.000000,20.000000,30.000000,4.586000,4.586000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,1.190000,1.190000,4.760000,4.760000,1,400.000000,400.000000,400.000000,400.000000,0.422000,,,,,,107,11,0,0,0,
MT/BT-VENOGE-5010,2,1,630.000000,0,21.000000,0.420000,4.230000,4.230000,8.000000,20.000000,30.000000,6.101000,6.101000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,3,1.180000,1.180000,2.380000,4.760000,1,630.000000,630.000000,630.000000,630.000000,0.624000,,,,,,107,11,0,0,0,
MT/BT-MONT DE FAUX-7517,2,1,1000.000000,0,21.000000,0.420000,4.780000,4.780000,8.000000,20.000000,30.000000,7.581000,7.581000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,1.190000,1.190000,4.760000,4.760000,1,1000.000000,1000.000000,1000.000000,1000.000000,0.848000,,,,,,107,11,0,0,0,
MT/BT-MOLLIAU-3697,2,1,400.000000,0,21.000000,0.420000,4.160000,4.160000,8.000000,20.000000,30.000000,4.873000,4.873000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,2,1.190000,1.190000,2.500000,2.500000,1,400.000000,400.000000,400.000000,400.000000,0.544000,,,,,,107,11,0,0,0,
MT/BT-GRAND FAUBOURG-2948,2,1,400.000000,0,21.000000,0.420000,4.500000,4.500000,8.000000,20.000000,30.000000,4.672000,4.672000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,2,1.190000,1.190000,2.500000,2.500000,1,400.000000,400.000000,400.000000,400.000000,0.602000,,,,,,107,11,0,0,0,
MT/BT-MOTHE-2275,2,1,250.000000,0,13.600000,0.420000,3.980000,3.980000,8.000000,20.000000,30.000000,3.556000,3.556000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,0.730000,0.730000,3.080000,3.080000,1,250.000000,250.000000,250.000000,250.000000,0.453000,,,,,,107,11,0,0,0,
MT/BT-NIALIN-1225,2,1,100.000000,0,17.800000,0.420000,4.110000,4.110000,8.000000,20.000000,30.000000,2.152000,2.152000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,3,1.150000,1.150000,2.470000,4.940000,1,100.000000,100.000000,100.000000,100.000000,0.340000,,,,,,107,11,0,0,0,
MT/BT-GARE-3406,2,1,100.000000,0,21.000000,0.420000,3.890000,3.890000,8.000000,20.000000,30.000000,4.039000,4.039000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,2,1.190000,1.190000,2.500000,2.500000,1,100.000000,100.000000,100.000000,100.000000,0.249000,,,,,,107,11,0,0,0,
MT/BT-FARETTES-7253,2,1,250.000000,0,21.000000,0.420000,3.770000,3.770000,8.000000,20.000000,30.000000,4.170000,4.170000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,1.190000,1.190000,4.760000,4.760000,1,250.000000,250.000000,250.000000,250.000000,0.352000,,,,,,107,11,0,0,0,
BIT 20/13 KV-5034,2,1,1000.000000,0,0.000000,0.420000,5.870000,5.870000,8.000000,20.000000,30.000000,8.897000,8.897000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,1.190000,1.190000,4.760000,4.760000,1,1000.000000,1000.000000,1000.000000,1000.000000,0.824000,,,,,,107,11,0,0,0,
MT/BT-EUROTEL-5805,2,1,400.000000,0,21.000000,0.420000,3.840000,3.840000,8.000000,20.000000,30.000000,4.892000,4.892000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,1.190000,1.190000,4.760000,4.760000,1,400.000000,400.000000,400.000000,400.000000,0.398000,,,,,,107,11,0,0,0,
BIT 20/10 KV-INDUSTRIE 2-5337,2,1,630.000000,0,21.000000,0.420000,4.120000,4.120000,8.000000,20.000000,30.000000,5.967000,5.967000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,3,1.180000,1.180000,2.380000,4.760000,1,630.000000,630.000000,630.000000,630.000000,0.639000,,,,,,107,11,0,0,0,
MT/BT-VILLAGE-7160,2,1,630.000000,0,17.800000,0.420000,4.760000,4.760000,8.000000,20.000000,30.000000,6.058000,6.058000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,3,0.050000,0.050000,10.000000,5.000000,1,630.000000,630.000000,630.000000,630.000000,0.650000,,,,,,107,5,0,0,0,
BIT 10/6 KV-CRETTEX 1-6188,2,1,320.000000,0,10.600000,0.420000,4.200000,4.200000,8.000000,20.000000,30.000000,2.585000,2.585000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,3,1.160000,1.160000,2.500000,5.000000,1,320.000000,320.000000,320.000000,320.000000,0.780000,,,,,,107,5,0,0,0,
MT/BT-BATTOIR-3355,2,1,250.000000,0,21.000000,0.420000,4.220000,4.220000,8.000000,20.000000,30.000000,6.008000,6.008000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,2,1.190000,1.190000,2.500000,2.500000,1,250.000000,250.000000,250.000000,250.000000,0.556000,,,,,,107,11,0,0,0,
BIT 20/10 KV-PONT-5640,2,1,400.000000,0,21.000000,0.420000,4.070000,4.070000,8.000000,20.000000,30.000000,5.152000,5.152000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,1.190000,1.190000,4.760000,4.760000,1,400.000000,400.000000,400.000000,400.000000,0.422000,,,,,,107,11,0,0,0,
BIT 20/10 KV-ROUSSEAU-7281,2,1,630.000000,0,21.000000,0.420000,4.130000,4.130000,8.000000,20.000000,30.000000,6.177000,6.177000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,1.190000,1.190000,4.760000,4.760000,1,630.000000,630.000000,630.000000,630.000000,0.697000,,,,,,107,11,0,0,0,
MT/BT-VILLAGE-3505,2,1,250.000000,0,21.000000,0.420000,4.080000,4.080000,8.000000,20.000000,30.000000,5.773000,5.773000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,2,1.190000,1.190000,2.500000,2.500000,1,250.000000,250.000000,250.000000,250.000000,0.554000,,,,,,107,11,0,0,0,
BIT 20/13 KV-COCAGNE-3003,2,1,630.000000,0,21.000000,0.420000,4.580000,4.580000,8.000000,20.000000,30.000000,5.410000,5.410000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,0.950000,0.950000,4.000000,4.000000,1,630.000000,630.000000,630.000000,630.000000,0.856000,,,,,,107,11,0,0,0,
MT/BT-RÂPES-3946,2,1,160.000000,0,21.000000,0.420000,3.830000,3.830000,8.000000,20.000000,30.000000,3.220000,3.220000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,2,1.190000,1.190000,2.380000,2.380000,1,160.000000,160.000000,160.000000,160.000000,0.262000,,,,,,107,11,0,0,0,
MT/BT-FAVEZ-4413,2,1,250.000000,0,17.800000,0.420000,4.050000,4.050000,8.000000,20.000000,30.000000,3.615000,3.615000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,1.150000,1.150000,4.590000,4.590000,1,250.000000,250.000000,250.000000,250.000000,0.412000,,,,,,107,11,0,0,0,
MT/BT-AV.MURET 5-3564,2,1,400.000000,0,21.000000,0.420000,4.380000,4.380000,8.000000,20.000000,30.000000,4.779000,4.779000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,2,1.190000,1.190000,2.500000,2.500000,1,400.000000,400.000000,400.000000,400.000000,0.601000,,,,,,107,11,0,0,0,
MT/BT-PERRERET-7431,2,1,250.000000,0,21.000000,0.420000,3.980000,3.980000,8.000000,20.000000,30.000000,4.795000,4.795000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,1.190000,1.190000,4.760000,4.760000,1,250.000000,250.000000,250.000000,250.000000,0.346000,,,,,,107,11,0,0,0,
MT/BT-EPINETTES-3913,2,1,160.000000,0,21.000000,0.420000,3.990000,3.990000,8.000000,20.000000,30.000000,3.436000,3.436000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,2,1.190000,1.190000,2.380000,2.380000,1,160.000000,160.000000,160.000000,160.000000,0.255000,,,,,,107,11,0,0,0,
BIT 20/10 KV-AMÉTHYSTE-5744,2,1,250.000000,0,21.000000,0.420000,3.830000,3.830000,8.000000,20.000000,30.000000,2.963000,2.963000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,1.190000,1.190000,4.760000,4.760000,1,250.000000,250.000000,250.000000,250.000000,0.415000,,,,,,107,11,0,0,0,
MT/BT-1115,2,1,250.000000,0,0.000000,0.420000,4.150000,4.150000,8.000000,20.000000,30.000000,4.959000,4.959000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,3,45.950000,45.950000,3.010000,6.020000,1,250.000000,250.000000,250.000000,250.000000,0.392000,,,,,,107,1,0,0,0,
MT/BT-2098,2,1,630.000000,0,0.000000,0.420000,4.670000,4.670000,8.000000,20.000000,30.000000,8.246000,8.246000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,2,46.240000,46.240000,3.700000,2.220000,1,630.000000,630.000000,630.000000,630.000000,0.820000,,,,,,107,1,0,0,0,
BIT 20/10 KV-FÉGIRE-7473,2,1,400.000000,0,21.000000,0.420000,4.190000,4.190000,8.000000,20.000000,30.000000,5.074000,5.074000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,1.190000,1.190000,4.760000,4.760000,1,400.000000,400.000000,400.000000,400.000000,0.457000,,,,,,107,11,0,0,0,
BIT 20/10 KV-PACCOTS-4997,2,1,50.000000,0,21.000000,0.420000,3.880000,3.880000,8.000000,20.000000,30.000000,1.760000,1.760000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,3,1.180000,1.180000,2.380000,4.760000,1,50.000000,50.000000,50.000000,50.000000,0.126000,,,,,,107,11,0,0,0,
MT/BT-VILLARS-MENDRAZ-4189,2,1,250.000000,0,21.000000,0.420000,3.650000,3.650000,8.000000,20.000000,30.000000,3.495000,3.495000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,2,1.190000,1.190000,2.380000,2.380000,1,250.000000,250.000000,250.000000,250.000000,0.521000,,,,,,107,11,0,0,0,
BIT 20/13 KV-MOULIN DU CHOC-3594,2,1,630.000000,0,21.000000,0.420000,4.830000,4.830000,8.000000,20.000000,30.000000,6.097000,6.097000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,0.950000,0.950000,4.000000,4.000000,1,630.000000,630.000000,630.000000,630.000000,0.759000,,,,,,107,11,0,0,0,
BIT 20/13 KV-SIGNAL-3863,2,1,250.000000,0,21.000000,0.420000,4.160000,4.160000,8.000000,20.000000,30.000000,3.995000,3.995000,30.000000,30.000000,30.000000,1,0.000000,0.000000,0.000000,0.000000,1,4,0.950000,0.950000,4.000000,4.000000,1,250.000000,250.000000,250.000000,250.000000,0.370000,,,,,,107,11,0,0,0,
